timestamp,open,high,low,close,volume,EMA9,EMA21,EMA50,EMA200,EMA9_EMA21,EMA21_EMA50,DistEMA200,RSI,MACD,MACDSignal,MACDHist,ROC,ATR,ATRPercent,BBUpper,BBLower,BBWidth,VolumeSMA20,RelativeVolume,VWAP,VWAPDistance,Body,UpperWick,LowerWick,BodyPercent,Hour,Minute,Return,Target
2026-06-08 08:00:00+00:00,364.5,367.92,362.68,365.2,145368.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.6999999999999886,2.720000000000028,1.8199999999999927,0.0019167579408542,8,0,,1.0
2026-06-08 08:05:00+00:00,364.65,365.35,362.89,364.53,12366.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.1200000000000045,0.7000000000000455,1.6399999999999864,0.0003291910130853,8,5,-0.0018346111719605,0.0
2026-06-08 08:10:00+00:00,364.31,364.31,363.45,363.45,5955.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.8600000000000136,0.0,0.0,0.0023662126840005,8,10,-0.002962719117768,1.0
2026-06-08 08:15:00+00:00,363.31,363.82,363.3,363.46,5043.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.1499999999999772,0.3600000000000136,0.0099999999999909,0.0004127001595773,8,15,2.7514100976677724e-05,1.0
2026-06-08 08:20:00+00:00,363.69,363.69,362.71,362.97,7385.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.7199999999999704,0.0,0.2600000000000477,0.0019836350111578,8,20,-0.0013481538546193,1.0
2026-06-08 08:25:00+00:00,362.95,363.36,362.95,363.23,3549.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.2800000000000295,0.1299999999999954,0.0,0.0007708614376566,8,25,0.0007163126429181,1.0
2026-06-08 08:30:00+00:00,363.42,363.8,363.14,363.4,3444.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0200000000000386,0.3799999999999954,0.2599999999999909,5.5035773252720566e-05,8,30,0.0004680230157199,0.0
2026-06-08 08:35:00+00:00,363.3,363.35,362.99,362.99,3638.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.3100000000000023,0.0500000000000113,0.0,0.0008540180170252,8,35,-0.0011282333516785,1.0
2026-06-08 08:40:00+00:00,363.0,363.2,362.75,363.15,6232.0,363.5877055232001,,,,,,,,,,,,0.0,0.0,,,,,,,,0.1499999999999772,0.0500000000000113,0.25,0.000413052457662,8,40,0.000440783492658,1.0
2026-06-08 08:45:00+00:00,363.22,363.28,362.72,362.81,4736.0,363.4321644185601,,,,,,,,,,,,0.0,0.0,,,,,,,,0.410000000000025,0.0599999999999454,0.0899999999999749,0.0011300680797112,8,45,-0.0009362522373673,1.0
